fecha,Carbon,CicloCombinado,Cogeneracion,FuelGas,MotorDiesel,TurbinaGas,TurbinaVapor,ResiduosNoRenov,EmisionesTotal,EmisionesPorMWh
2017-04-18,61043.791,17243.927,0,0,7611.989,1729.285,8367.44,1330.228,123173.678,0.18628697172703287
2017-04-19,30184.71300000001,19656.262,0,0,7562.226,1580.464,8023.953,1377.773,94687.28000000003,0.13221591824568274
2017-04-20,38417.603,18517.639,0,0,7370.585,1544.074,8115.565,1422.294,103568.739,0.1512673798232234
2017-04-21,51476.89999999999,17979.724,0,0,7303.626,1333.513,8046.007,1496.727,116882.07099999998,0.1772281235360089
2017-04-22,65819.161,17432.527,0,0,7444.328,1367.947,6564.396,1440.363,127367.76699999998,0.21770138557627364
2017-04-23,77800.21900000001,22790.864,0,0,7110.847,847.049,6316.699,1341.922,142661.463,0.2537706686494326
2017-04-24,88624.385,28426.278,0,0,7587.044,1124.364,7342.364,1309.729,162312.612,0.2670883950501943
2017-04-25,84468.32,26025.714,0,0,7871.483,1067.004,7628.493,1273.604,156877.852,0.24244570047193104
2017-04-26,85168.45499999999,23380.827,0,0,7995.589,978.656,7510.565,1286.185,155107.623,0.218087926874536
2017-04-27,90891.111,24804.402,0,0,7863.879,988.785,7410.957,1246.029,162928.272,0.23241178721553005
2017-04-28,90181.57,21432.576,0,0,8095.367,820.134,7579.679,1362.785,159865.60700000002,0.23282542329613723
2017-04-29,76726.44,16117.96,0,0,7997.75,1503.45,6961.153,1354.969,139077.837,0.2303148681245788
2017-04-30,35678.021,15064.325,0,0,7355.271,1053.475,5694.376,1227.222,90751.27499999998,0.13526820813656754
2017-05-01,42783.22900000001,20371.903,0,0,7457.169,425.888,5977.988,1389.486,104831.289,0.1798737879087111
2017-05-02,113116.949,26219.379,0,0,7925.77,1062.101,7130.441,1509.354,185971.014,0.2914073440239178
2017-05-03,124503.676,21531.156,0,0,7678.277,1127.581,7646.48,1353.619,193219.08500000002,0.2902101886007175
2017-05-04,119024.94399999997,24207.35,0,0,7837.057,1501.314,7701.144,1319.818,191228.36899999998,0.2866731970087691
2017-05-05,79687.044,18975.434,0,0,7933.219,1374.036,7631.778,1363.573,146697.981,0.21042448163693442
2017-05-06,77813.58,16372.896,0,0,7718.352,1474.044,7100.748,1557.842,139969.061,0.22175270476901265
2017-05-07,85922.294,18653.24,0,0,7658.794,794.91,6203.986,1515.479,147905.485,0.2626611628638301
2017-05-08,104404.69700000001,24786.278,0,0,7697.375,1964.976,5893.782,1484.803,175161.29300000003,0.2723844642067795
2017-05-09,113597.209,25233.773,0,0,7691.399,2375.096,5942.627,1353.037,185052.027,0.2864314563644063
2017-05-10,105267.379,26240.703,0,0,7872.887,1792.207,6387.122,1322.979,177394.66900000002,0.2768164240151114
2017-05-11,63645.411,18141.741,0,0,7873.334,1755.348,6385.38,1238.096,127405.634,0.1807044823187285
2017-05-12,69352.17,18078.018,0,0,8189.874,1558.54,6441.064,1209.341,134023.39699999997,0.20133957731598337
2017-05-13,80506.203,17932.661,0,0,7758.313,1834.921,6284.438,1293.538,143669.476,0.23926318009607928
2017-05-14,80728.19099999999,19957.165,0,0,7226.705,975.802,5142.469,1291.593,142295.199,0.261208118211033
2017-05-15,125056.775,28633.447,0,0,7654.385,1075.898,5762.633,1291.254,197765.96199999997,0.32159478116059265
2017-05-16,151456.258,29107.346,0,0,7591.846,1379.918,5669.782,1348.765,224720.192,0.34732035450373455
2017-05-17,147443.25,26193.277,0,0,7737.033,1757.832,5014.828,1297.683,218462.549,0.3304407205392593
2017-05-18,110599.327,19363.57,0,0,7629.672,1282.935,4775.887,1305.447,174637.593,0.2649873253923176
2017-05-19,116225.138,26074.343,0,0,7293.257,1276.487,4857.981,1301.811,187415.91199999998,0.29663162254216713
2017-05-20,113277.296,21343.131,0,0,7439.054,1548.902,5261.475,1463.831,179046.93500000003,0.30249983401082825
2017-05-21,84704.414,21426.071,0,0,7419.678,888.566,4462.077,1407.295,147347.67400000003,0.2504191332129764
2017-05-22,126601.12900000002,32413.007,0,0,7756.381,1837.88,4964.977,1423.96,203421.14000000004,0.31413503060466785
2017-05-23,136413.766,26208.995,0,0,7981.64,1851.868,5090.412,1479.293,207595.722,0.29632236582166127
2017-05-24,147606.13,28474.873,0,0,7885.591,2185.952,5104.338,1625.706,221524.826,0.3247077785269731
2017-05-25,161083.43299999996,41771.45,0,0,8166.055,1464.484,5453.933,1600.197,248256.2319999999,0.34776205174297375
2017-05-26,172592.50800000003,42325.913,0,0,8068.36,1649.876,6017.142,1616.471,261303.26299999998,0.3625758642363743
2017-05-27,124398.28400000001,22935.078,0,0,8023.276,2256.333,6658.392,1718.81,193462.45300000004,0.2960550751315466
2017-05-28,92775.904,21264.342,0,0,7780.972,1016.953,6417.77,1750.549,158263.694,0.260476851706073
2017-05-29,147335.64700000003,35500.939,0,0,7663.765,2139.891,6989.102,1656.356,230771.36600000004,0.34780615553960176
2017-05-30,172497.045,38569.012,0,0,7565.95,912.438,5973.434,1753.209,256698.93500000003,0.37097369876464714
2017-05-31,171191.75,39094.424,0,0,7524.429,1214.833,7072.446,1695.264,256418.265,0.36423278979367996
2017-06-01,168410.771,51206.583,0,0,7658.06,1455.059,7079.442,1791.231,266837.4170000001,0.3679682813345801
2017-06-02,160785.993,55257.431,0,0,7798.623,1351.797,7002.467,1851.35,263802.837,0.3657814356575605
2017-06-03,135863.55000000002,28434.723,0,0,7575.854,980.202,6509.835,1872.506,209228.778,0.3357434288386659
2017-06-04,100593.351,24174.049,0,0,7057.201,700.707,5683.35,1957.87,167390.44,0.2742985963344126
2017-06-05,115313.56700000002,25783.381,0,0,7016.584,1468.959,7227.581,1918.334,187790.47600000005,0.2773890525812668
2017-06-06,138441.746,33276.861,0,0,7360.236,1721.588,6997.863,1938.348,219072.97100000002,0.313671040987001
2017-06-07,141925.51200000002,38129.776,0,0,7401.983,1370.048,7803.209,1770.783,228141.34900000005,0.3261021619001812
2017-06-08,142381.58,30261.292,0,0,7513.694,1492.724,7569.014,1828.936,220455.56699999992,0.3071485451936228
2017-06-09,136667.897,48209.633,0,0,7792.541,1236.156,7464.123,1802.976,233250.93199999997,0.34115532502209633
2017-06-10,133732.034,30171.214,0,0,7613.132,718.472,7142.723,1878.163,210295.85800000007,0.3278838427888215
2017-06-11,98148.615,25084.487,0,0,7352.082,671.73,6799.172,1880.624,167990.84800000003,0.27406868630074455
2017-06-12,135407.502,34025.059,0,0,7794.526,1359.067,7779.445,1885.817,217943.93000000005,0.28960558418595894
2017-06-13,152228.839,49687.661,0,0,7852.162,1467.513,7685,1880.368,250368.66,0.32006843346972746
2017-06-14,155641.24899999998,66683.381,0,0,7457.843,1902.971,7717.75,1903.74,270583.10299999994,0.3444164349529142
2017-06-15,161289.79899999997,61906.01,0,0,7433.808,1813.669,7593.826,1883.517,272016.18399999995,0.3435851444800284
2017-06-16,148724.253,58352.343,0,0,7672.03,1924.544,7679.343,1856.379,256574.21299999996,0.3175601018202485
2017-06-17,144022.47,43745.788,0,0,8238.957,1199.623,7558.808,1897.634,235022.51199999996,0.31739000994925065
2017-06-18,138031.7,35548.48,0,0,7949.8,990.501,6846.913,1912.432,218857.441,0.3199481977256844
2017-06-19,160190.807,62379.707,0,0,8424.102,3068.905,7149.297,1926.288,272427.203,0.3293915979928876
2017-06-20,186709.498,74826.238,0,0,8524.986,2205.133,7593.138,1797.979,311051.75200000004,0.36559941634277215
2017-06-21,181303.778,86377.9,0,0,8420.483,1929.389,7494.484,1647.5,317219.882,0.3786307057136374
2017-06-22,183361.641,87660.094,0,0,8513.779,2184.351,7348.465,1634.421,320570.999,0.37943169305990326
2017-06-23,183130.619,69626.099,0,0,8680.036,2523.098,7642.763,1669.916,303520.788,0.3717772814937953
2017-06-24,176186.087,42733.844,0,0,8513.107,1878.805,7365.85,1733.181,267121.96599999996,0.3666382932643099
2017-06-25,167671.585,28634.174,0,0,8368.409,2294.271,6291.17,1680.182,242812.765,0.36888000800409304
2017-06-26,164908.844,59184.479,0,0,8494.072,2519.635,7234.21,1701.573,273880.673,0.36469257340486266
2017-06-27,142358.513,36403.05,0,0,8715.944,2382.599,7754.152,1608.651,229322.879,0.3051467806116109
2017-06-28,83474.759,14401.76,0,0,8685.205,2052.521,7478.869,1726.149,147548.737,0.1938328931476107
2017-06-29,86064.06999999999,20442.67,0,0,8302.008,1906.814,7579.452,1653.601,156585.97999999998,0.2157705221158261
2017-06-30,94329.468,21139.165,0,0,8323.173,1504.837,7132.7,1711.875,165439.358,0.2406515356067679
2017-07-01,93610.861,25077.468,0,0,7677.33,1169.246,6357.34,1798.768,165530.45500000002,0.25451147134769764
2017-07-02,65054.04500000001,20991.53,0,0,7284.548,945.067,6453.955,1835.162,131512.989,0.2066871071289731
2017-07-03,119813.05899999998,41977.396,0,0,7520.328,2257.025,8030.922,1847.965,211592.066,0.2920895592316476
2017-07-04,144744.478,46520.881,0,0,7638.447,2210.151,8284.461,1812.47,241128.139,0.31536688834672516
2017-07-05,155577.326,50029.442,0,0,7281.43,2331.064,7876.834,1753.237,255239.73900000003,0.3310481407692115
2017-07-06,157617.37300000002,56609.644,0,0,7526.298,2540.327,7271.871,1872.221,263894.99500000005,0.34392359368431763
2017-07-07,152871.36200000002,55785.35,0,0,7758.064,2104.224,7396.163,1922.502,258524.56800000003,0.3375401250392505
2017-07-08,139003.323,41249.481,0,0,8167.101,1688.39,5400.708,1917.315,226322.39800000004,0.33453780052767085
2017-07-09,135401.514,30732.773,0,0,7936.177,1240.223,4773.503,1923.598,209795.565,0.3432974604012245
2017-07-10,149660.97199999998,60627.643,0,0,8030.003,2526.335,5575.495,1779.756,257854.00599999996,0.34001337077686744
2017-07-11,153011.68,76612.072,0,0,8272.735,3155.694,5509.635,1499.858,278187.651,0.35860931317449085
2017-07-12,157017.627,77576.028,0,0,8603.406,2821.163,6386.272,1449.032,283395.08999999997,0.3572551280156868
2017-07-13,166370.059,73988.437,0,0,8600.865,3593.944,6571.974,1557.11,290181.149,0.3595708527836328
2017-07-14,151397.652,63727.033,0,0,8705.561,2984.667,6721.975,1665.113,265894.04699999996,0.31619824453173967
2017-07-15,125516.355,39618.768,0,0,8745.103,1980.91,6930.371,1703.785,213298.115,0.2852088915124357
2017-07-16,106370.045,36948.34,0,0,8543.575,1396.812,7061.378,1712.949,189979.566,0.2772302663698779
2017-07-17,151261.29,58234.021,0,0,8816.857,3104.019,7445.767,1659.635,260300.06600000002,0.32214941968961314
2017-07-18,152672.29,53333.377,0,0,8911.897,2620.701,7106.742,1603.398,256393.119,0.30923120777900037
2017-07-19,151946.021,59108.559,0,0,8815.676,2171.31,7323.249,1518.464,261296.43600000005,0.3240366914093985
2017-07-20,148351.25100000002,61350.738,0,0,8784.65,2315.174,7436.082,1560.927,260770.38700000002,0.3353199434219127
2017-07-21,132321.382,60109.657,0,0,8576.14,2319.107,7212.754,1629.525,243344.906,0.3275754830850446
2017-07-22,106040.372,41328.918,0,0,8143.576,1656.426,6745.61,1692.25,194343.264,0.302949608709755
2017-07-23,96661.55600000003,33030.217,0,0,7691.695,1135.738,5964.162,1703.316,173822.228,0.2873798824899181
2017-07-24,110230.219,40504.741,0,0,8464.345,1756.351,7250.406,1656.052,198776.254,0.2773534324550318
2017-07-25,102435.604,40858.249,0,0,8669.226,1507.848,7330.162,1423.033,191567.125,0.2665827262894582
2017-07-26,117806.871,58750.351,0,0,8666.41,1750.81,7471.87,1370.903,225437.193,0.31862843748504505
2017-07-27,129979.33600000002,70721.837,0,0,8735.678,2027.802,7706.684,1415.487,250559.26000000004,0.3371892569301419
2017-07-28,135231.527,69653.636,0,0,9139.265,2359.654,8090.425,1430.279,255893.97600000002,0.34278409959260514
2017-07-29,127707.303,40400.421,0,0,8683.054,2422.03,7307.648,1588.351,216065.05599999998,0.31122314459616707
2017-07-30,118747.629,32635.34,0,0,8015.968,2282.409,5724.603,1649.475,195798.664,0.30383708086213085
2017-07-31,134734.196,56497.57,0,0,8663.505,2512.21,6447.812,1674.353,238235.80000000002,0.32094481136239894
2017-08-01,155840.511,66927.295,0,0,8812.305,2296.253,6510.257,1607.617,270079.43200000003,0.3617505648664308
2017-08-02,159589.184,66876.746,0,0,8543.632,2282.329,6351.914,1620.209,273185.56999999995,0.34888840543127375
2017-08-03,158346.265,64981.551,0,0,8878.921,2684.939,6889.906,1575.134,271277.22300000006,0.3499130862486453
2017-08-04,157770.678,65865.626,0,0,8907.646,2636.578,8047.039,1576.708,272409.92500000005,0.34590355880551066
2017-08-05,102130.578,42038.05,0,0,8740.439,1900.577,7734.276,1642.039,190850.88999999998,0.2655513757548052
2017-08-06,64469.625,27951.282,0,0,8651.853,1490.571,7343.742,1589.486,137602.23200000002,0.20077344907353617
2017-08-07,94360.49,58134.482,0,0,9031.64,4012.712,8371.777,1551.138,203219.94300000003,0.27007153951496254
2017-08-08,94650.032,51742.37,0,0,9347.208,4066.392,7866.812,1565.379,197399.441,0.2596418033094495
2017-08-09,86673.48199999999,39353.144,0,0,8805.672,2756.806,7827.7,1618.257,175690.55000000002,0.24352484820651943
2017-08-10,67492.211,29313.349,0,0,8468.134,2216.513,7729.486,1726.159,146097.10900000003,0.20712230346765978
2017-08-11,75809.923,32759.481,0,0,8633.942,1756.365,7476.762,1864.298,157683.652,0.2283861771917334
2017-08-12,55813.06,31772.323,0,0,8379.658,1449.307,7064.749,1867.584,133599.318,0.21660968811069478
2017-08-13,49816.633,26116.581,0,0,8235.184,1224.207,6918.134,1856.575,120265.526,0.20366846753919096
2017-08-14,64517.719,34182.938,0,0,8563.944,2349.716,7692.137,1842.405,146267.664,0.22622743968362988
2017-08-15,70292.747,36008.359,0,0,8458.532,1638.505,6974.979,1837.759,152384.612,0.2531889439280241
2017-08-16,81823.493,53670.51,0,0,8398.068,2295.923,7249.645,1871.626,183182.58299999998,0.2856613212885822
2017-08-17,93709.96299999997,55024.28,0,0,8512.892,2883.158,7276.894,1881.889,197383.65199999997,0.29408605144317634
2017-08-18,90687.567,51342.065,0,0,8561.781,2427.79,6981.559,1851.34,189759.957,0.2740703241040034
2017-08-19,56596.52600000001,31291.789,0,0,8168.015,2184.659,6523.667,1851.09,133039.146,0.20712188083580527
2017-08-20,46647.254,25931.856,0,0,7936.613,1865.157,5012.995,1890.212,114751.734,0.18368515998626828
2017-08-21,94975.75300000003,54893.117,0,0,8111.49,3442.641,5685.614,1864.508,196028.03900000005,0.2788758145252622
2017-08-22,121212.221,62820.228,0,0,8014.053,3555.462,5935.244,1772.558,230581.219,0.30922216904923006
2017-08-23,126708.699,66884.602,0,0,7918.014,3117.257,4504.796,1778.343,238232.399,0.3190674468307506
2017-08-24,118349.422,57264.638,0,0,8503.127,3051.092,5284.038,1859.572,222028.878,0.3001364222436502
2017-08-25,125446.517,59326.516,0,0,8753.628,3351.916,6673.599,1874.928,233889.385,0.3204787584595314
2017-08-26,98690.379,46372.234,0,0,8845.27,2252.614,5650.04,1893.61,190982.668,0.29017556537263167
2017-08-27,84443.812,35791.029,0,0,8318.135,1718.802,5529.862,1905.621,164475.798,0.26654016467407543
2017-08-28,117502.883,60934.527,0,0,8325.594,2965.892,6725.703,1912.086,226764.22100000002,0.3188340398831379
2017-08-29,130816.709,63891.14,0,0,8101.832,3066.753,6663.653,1907.425,243402.379,0.34375316139659334
2017-08-30,122037.303,58240.699,0,0,7986.265,2806.241,6924.125,1829.951,229085.78000000003,0.33058792625369776
2017-08-31,97731.187,43915.054,0,0,7541.486,3266.959,6807.762,1890.843,191079.592,0.2806921197320089
2017-09-01,78754.211,28249.864,0,0,7435.457,3013.666,6980.25,1932.862,156421.683,0.23642160909070936
2017-09-02,58410.747,21454.762,0,0,7390.667,2249.053,6847.082,1943.271,126124.39899999999,0.20922849798454557
2017-09-03,57534.458,27853.077,0,0,7122.541,1981.064,5788.067,1873.579,129298.47,0.2368926366891543
2017-09-04,99050.842,52676.125,0,0.001,7550.777,2804.691,6696.695,1979.363,199779.04000000004,0.29475912786672726
2017-09-05,111667.877,62592.956,0,0,7158.876,2726.57,6794.685,1976.518,222166.11500000002,0.3092169348303956
2017-09-06,96612.609,45653.57,0,0,7913.666,2159.284,6923.096,1922.73,190313.02800000002,0.2562710442969794
2017-09-07,97690.538,51430.048,0,0,7752.909,2321.111,6951.112,1945.057,197580.861,0.2741339750665455
2017-09-08,98540.481,55081.358,0,0,7566.962,2325.942,6599.11,1886.745,201682.224,0.2952049508029278
2017-09-09,46375.26,18322.185,0,0,7327.74,2096.502,6683.828,1859.282,110957.076,0.1767825761114334
2017-09-10,44239.01100000001,17629.906,0,0,6618.721,1855.029,5431.973,1853.389,105335.611,0.16765937466288958
2017-09-11,65236.769,29313.882,0,0,7246.482,3075.292,7587.107,1906.867,143361.857,0.2138771521335307
2017-09-12,86609.006,51889.547,0,0,7446.342,3013.691,7750.472,1871.19,187969.579,0.2707600614074305
2017-09-13,94886.551,57602.577,0,0,7877.724,3209.506,8046.462,1704.918,203120.2,0.282741008740724
2017-09-14,91382.518,40488.066,0,0,7583.854,3178.323,7617.026,1847.369,182060.59800000003,0.2569924401685883
2017-09-15,75733.779,32068.565,0,0,7005.91,3213.891,7430.01,1857.894,157368.791,0.23226626436901923
2017-09-16,71288.782,29182.85,0,0,6658.559,2489.059,6117.965,1836.728,146524.75,0.24409768256005202
2017-09-17,73266.78600000001,30212.12,0,0,6152.819,1960.303,5440.898,1875.265,146985.01800000004,0.25824705187092184
2017-09-18,88224.35399999999,36425.761,0,0,6827.438,2890.782,6387.227,1872.633,171215.574,0.2552539362569869
2017-09-19,112357.00999999998,49562.523,0,0,7190.852,3832.958,6629.648,1824.202,210309.10899999997,0.2979645521811403
2017-09-20,99093.991,69224.005,0,0,7245.373,3549.704,6892.598,1813.366,217259.795,0.3091347156477498
2017-09-21,116973.88700000002,61381.408,0,0,6982.923,3539.853,6818.361,1787.237,227352.56,0.3199787163279077
2017-09-22,118136.121,48827.639,0,0,7008.012,2417.161,6518.081,1862.553,214431.12500000003,0.3006280794650101
2017-09-23,98979.121,44781.175,0,0,7001.824,2044.422,5236.331,1663.196,187223.396,0.2968612226562805
2017-09-24,100690.15,40305.009,0,0,7007.152,2977.781,4597.085,1596.86,183543.21499999997,0.3050875411789283
2017-09-25,126583.965,57408.381,0,0,7716.455,3230.604,6063.496,1637.093,230704.75299999997,0.32255863398844137
2017-09-26,142247.869,65316.162,0,0,7372.205,3106.301,6367,1636.178,254356.22200000004,0.3644753214416016
2017-09-27,147766.96,66428.372,0,0,7213.998,3163.043,5899.354,1672.261,260508.96399999998,0.3693354610690528
2017-09-28,141690.245,67890.618,0,0,7395.624,2786.067,6934.149,1769.376,257457.61700000003,0.35698509406909135
2017-09-29,141090.125,66925.677,0,0,7336.583,3083.115,7214.039,1824.636,257075.315,0.3630436736520496
2017-09-30,124525.464,45027.701,0,0,6887.73,3250.55,5402.178,1877.215,215247.73900000003,0.359863105800689
2017-10-01,108958.1,38045.697,0,0,6344.717,2112.944,4850.513,1866.247,189557.89200000002,0.3252333514767269
2017-10-02,117199.627,64001.262,0,0,7111.021,2237.139,5733.106,1810.875,226384.56999999998,0.3217899491858043
2017-10-03,135511.246,71073.183,0,0,7108.587,2675.353,6243.924,1769.628,252509.08800000002,0.3473491216182202
2017-10-04,139864.43600000002,79419.106,0,0,7362.918,2782.932,6328.224,1837.741,266617.157,0.35081955160656814
2017-10-05,135894.106,71729.186,0,0,7004.59,3268.771,6399.518,1836.21,254816.07200000004,0.3414100679862672
2017-10-06,125356.883,55651.315,0,0,7397.806,2716.968,6304.505,1872.119,228536.635,0.29389579225099455
2017-10-07,118184.293,37745.81,0,0.001,7281.381,1751.389,5874.872,2029.459,201166.559,0.30953812097098865
2017-10-08,122235.26800000003,36102.333,0,0,7034.452,1484.988,5492.983,1981.584,201864.46400000004,0.3335565757779688
2017-10-09,154960.333,72456.925,0,0,7361.298,2492.949,6270.629,1972.146,274775.232,0.3811665890919965
2017-10-10,166902.128,86569.522,0,0,7243.244,2586.139,6320.881,1993.131,300704.012,0.40300100430477326
2017-10-11,166617.06,71908.19,0,0,7210.823,2457.496,5561.422,2011.858,285748.728,0.38766841352391573
2017-10-12,156798.296,49394.68,0,0,6973.793,1799.925,5401.583,2043.852,251316.538,0.386229752077379
2017-10-13,156607.766,52891.341,0,0,7171.112,3128.698,6296.26,2028.92,257835.08100000003,0.3897545348976859
2017-10-14,128371.441,39498.115,0,0,7288.907,2799.303,6503.606,2005.01,215099.231,0.3561011073823831
2017-10-15,95918.78399999999,23154.597,0,0,7141.846,1835.563,5857.128,1984.246,163698.83,0.2697723167831306
2017-10-16,120638.456,47937.46,0,0,7401.022,3622.714,6432.285,1969.506,217693.571,0.3086558570841648
2017-10-17,136740.579,53286.916,0,0,7257.121,2982.486,6345.204,1973.472,238234.12800000003,0.3261516838565897
2017-10-18,138564.46199999997,62246.075,0,0,7132.513,2911.637,6139.148,1973.643,248954.10399999996,0.3439885090746928
2017-10-19,129551.279,65509.792,0,0,7118.283,3195.82,7043.22,1945.701,244905.16900000002,0.33095947110857576
2017-10-20,114529.286,43632.718,0,0,6938.11,2855.638,7452.705,1707.771,208162.519,0.30139414781279245
2017-10-21,95123.124,30111.171,0,0,6744.508,1804.944,6738.657,1777.146,171623.502,0.2831446305762066
2017-10-22,88108.565,32089.211,0,0,6474.499,1588.758,5803.379,1758.047,164307.991,0.2883945858089187
2017-10-23,110913.87599999997,64030.027,0,0,7042.364,2976.583,7363.772,1887.409,224534.43399999998,0.3347941150043758
2017-10-24,126490.74600000001,65902.276,0,0,7048.969,2984.297,7139.105,1863.466,241698.19600000003,0.34440900642002276
2017-10-25,143739.28900000002,69153.805,0,0,7023.52,3015.282,7539.456,1772.037,262525.371,0.3633729837603199
2017-10-26,141481.236,70241.535,0,0,7126.068,2499.79,7133.289,1649.56,260517.821,0.362528254395991
2017-10-27,135156.972,48523.112,0,0,6884.763,3615.219,7567.963,1651.009,233837.259,0.32670836112578167
2017-10-28,71444.171,27785.79,0,0,6865.647,1913.31,6644.146,1788.313,145205.46399999998,0.2323918912711394
2017-10-29,68144.33,26739.234,0,0,6823.879,1567.2,5510.556,1925.377,140361.58500000002,0.2249243494498816
2017-10-30,110754.523,44373.447,0,0,6991.432,2020.138,6605.546,1793.519,203128.79700000002,0.2763534491347262
2017-10-31,132006.50100000002,63163.128,0,0,7116.89,1888.739,6648.749,1815.179,243853.50700000004,0.34560920569157133
2017-11-01,119430.247,25388.847,0,0,6648.363,1486.884,5580.626,1878.031,190358.09699999998,0.3152915883638213
2017-11-02,139492.46600000001,69190.086,0,0,6959.414,2242.741,6781.817,1859.807,257312.45200000005,0.36785321909214447
2017-11-03,141541.346,72603.384,0,0,7316.517,1818.091,7005.629,1814.803,262928.94399999996,0.38212644724360445
2017-11-04,114485.091,41359.686,0,0,6879.208,1295.578,6111.936,1836.906,201314.88,0.3417550324033585
2017-11-05,56892.7,20548.238,0,0,6310.062,1217.906,4925.341,1790.432,120964.978,0.2004257868624789
2017-11-06,123820.707,50896.895,0,0,6907.282,1824.17,6835.699,1786.989,223427.063,0.2945708519055404
2017-11-07,138450.821,65141.195,0,0,6791.441,2127.915,6700.465,1692.02,251981.11899999998,0.3212209713739207
2017-11-08,146695.27599999998,61004.953,0,0,6683.193,2446.226,7633.511,1613.558,257092.13299999997,0.32951207806125965
2017-11-09,145416.89700000003,58412.976,0,0,7050.476,2167.089,7632.864,1476.822,253642.051,0.31532125534726835
2017-11-10,146453.061,64724.083,0,0,6946.639,1836.119,6816.207,1539.614,260080.213,0.31718236438521663
2017-11-11,141249.975,36158.045,0,0,6789.646,1643.369,6706.544,1655.142,224917.71300000002,0.3225093818857151
2017-11-12,115195.697,25118.336,0,0,6455.948,1533.049,6582.027,1627.612,186268.134,0.2879770100673161
2017-11-13,137834.53499999997,37883.217,0,0,6898.047,1802.386,7025.226,1620.243,224269.17999999996,0.2752996994105912
2017-11-14,166219.029,62426.452,0,0,6660.844,2080.637,6475.932,1592.861,277104.68799999997,0.3338848296067179
2017-11-15,179801.25300000003,95931.114,0,0,6973.657,2244.24,6828.412,1585.08,325207.88500000007,0.40228167421036004
2017-11-16,184837.792,104953.774,0,0,6745.82,2869.812,6848.488,1594.621,339697.56799999997,0.4187023157802036
2017-11-17,182880.529,96940.18,0,0,6813.536,2420.394,5941.191,1884.793,329122.555,0.4023637146778698
2017-11-18,175329.698,56247.659,0,0,6462.133,2495.289,5326.278,1860.739,278482.65099999995,0.3846936147384357
2017-11-19,167421.176,50264.006,0,0,6282.47,1810.856,4788.274,1770.872,262536.366,0.4007603212701255
2017-11-20,166325.425,101832.474,0,0,6434.025,2572.636,5798.296,1713.129,315927.814,0.4040317860590326
2017-11-21,176895.696,93444.64,0,0,6717.998,2460.877,5718.559,1677.378,318093.70300000004,0.4034382351597749
2017-11-22,165002.749,67084.772,0,0,6691.904,2401.118,5694.224,1673.013,279603.93399999995,0.35557090694814475
2017-11-23,159815.28499999997,61286.897,0,0,6678.739,2466.974,5485.858,1790.404,268517.7789999999,0.3449688340267481
2017-11-24,161220.056,67010.269,0,0,6734.205,2406.856,5526.96,1853.497,276655.92399999994,0.3705995893121109
2017-11-25,155571.009,36452.045,0,0,6677.487,1854.906,5201.65,1920.038,238153.55499999993,0.33639614710557514
2017-11-26,148588.438,34438.097,0,0,6489.402,1718.468,4886.81,1846.405,227900.089,0.3474256452699384
2017-11-27,172982.00499999998,88007.296,0,0,6075.061,2973.471,5851.181,1802.546,308843.8939999999,0.41026707101100235
2017-11-28,179081.96,102105.597,0,0,6328.579,3132.421,6436.69,1835.138,330010.426,0.40323336855298536
2017-11-29,181943.541,88824.172,0,0,6273.893,3207.551,6325.887,1844.405,319364.514,0.37650966839784045
2017-11-30,185436.374,88020.056,0,0,6196.872,2871.522,6391.515,1857.13,322665.905,0.3708280582773867
2017-12-01,173759.21699999998,65310.877,0,0,6593.407,2880.149,6044.564,1858.759,289002.00200000004,0.32386684354260975
2017-12-02,161394.69,46808.73,0,0,6734.464,2350.223,5864.332,1948.656,256114.766,0.3073919495336503
2017-12-03,163191.22499999998,44804.272,0,0,6663.761,1664.371,6340.407,1905.422,255359.83699999997,0.3332886594509173
2017-12-04,181869.66899999997,94685.349,0,0,6621.523,2772.401,6823.985,1829.632,327279.00399999996,0.37556734130546365
2017-12-05,177799.456,114770.202,0,0,6531.956,2884.043,7009.106,1860.323,344129.96,0.38717844888244174
2017-12-06,175426.251,89007.434,0,0,6561.051,1683.24,6510.655,1876.581,313056.978,0.38071228538931495
2017-12-07,176801.98500000002,67013.602,0,0,6507.377,2542.81,6757.473,1870.117,294079.07600000006,0.3652958260491785
2017-12-08,159161.182,40824.303,0,0,6690.803,1485.82,6332.137,1911.392,247822.609,0.33369369008894956
2017-12-09,141970.572,40663.565,0,0,6714.836,1659.703,6760.332,1999.446,230560.175,0.29937155885924477
2017-12-10,82629.204,19212.842,0,0,6219.569,1587.727,6253.354,1869.048,147009.97600000002,0.19000865933489644
2017-12-11,124107.145,34736.198,0,0,6388.794,2137.501,6773.445,1525.009,206624.315,0.2534241102057433
2017-12-12,167936.071,64340.452,0,0,6071.79,2066.062,5621.859,1685.128,280221.86000000004,0.33276094524020017
2017-12-13,170583.74800000002,56608.659,0,0,5743.712,2017.84,5607.045,1742.864,275175.851,0.31098531211335323
2017-12-14,156439.20799999998,37856.028,0,0,5908.176,2562.262,6493.404,1713.934,244089.093,0.28443559196374696
2017-12-15,155984.736,34591.189,0,0,6476.931,2334.05,6974.764,1825.83,240822.51199999996,0.2867713387409128
2017-12-16,154614.819,25455.46,0,0,6579.107,2676.125,6440.264,1956.826,229151.57799999998,0.30720244271650643
